mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_boosting_type,param_n_estimators,param_num_leaves,params,split0_test_recall_deseased,split1_test_recall_deseased,split2_test_recall_deseased,split3_test_recall_deseased,split4_test_recall_deseased,mean_test_recall_deseased,std_test_recall_deseased,rank_test_recall_deseased,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy
13.922679471969605,0.485639735649601,2.317470359802246,0.11865478119470904,gbdt,50,21,"{'boosting_type': 'gbdt', 'n_estimators': 50, 'num_leaves': 21}",0.6879895561357703,0.7284595300261096,0.6814621409921671,0.6827676240208878,0.6945169712793734,0.6950391644908617,0.01733099402117606,11,0.6852450815889053,0.7006794497299813,0.6993008710536509,0.6970596249513721,0.6916324089488317,0.6947834872545482,0.005679091650011284,24,0.677737881508079,0.6861064458215093,0.7018156020154052,0.6936931719464875,0.6805756645624602,0.6879857531707881,0.008801129825855791,24
14.69436173439026,0.48407666631750546,2.343422031402588,0.20802246725096413,gbdt,50,31,"{'boosting_type': 'gbdt', 'n_estimators': 50, 'num_leaves': 31}",0.6866840731070496,0.7349869451697127,0.6814621409921671,0.6879895561357703,0.6945169712793734,0.6971279373368147,0.019381037660465398,8,0.6975201006755262,0.712186620124405,0.7081643688352294,0.7028373055804079,0.6992523023164765,0.7039921395064089,0.005481678479866309,18,0.6949528001389934,0.7016852956506631,0.7140933572710951,0.7012075056466092,0.6911160016215904,0.7006109920657903,0.007816061765233227,19
14.800783681869508,0.3975612980198862,2.2638885498046877,0.08218185065792348,gbdt,50,41,"{'boosting_type': 'gbdt', 'n_estimators': 50, 'num_leaves': 41}",0.6775456919060052,0.7154046997389034,0.6631853785900783,0.6788511749347258,0.7088772845953003,0.6887728459530027,0.01996322177923269,16,0.7011741419204018,0.7197848205319878,0.7115078747124571,0.7068183883201636,0.7087211154096466,0.7096012681789314,0.0061135167159980285,13,0.7045665141599583,0.7176840215439856,0.7235912434122893,0.710473736028262,0.7015260323159784,0.7115683094920948,0.008161169447742266,14
20.166180992126463,0.4868971182544629,3.032667398452759,0.19103723528448371,gbdt,100,21,"{'boosting_type': 'gbdt', 'n_estimators': 100, 'num_leaves': 21}",0.6932114882506527,0.7258485639686684,0.6932114882506527,0.6736292428198434,0.6984334203655352,0.6968668407310705,0.01678751687277127,9,0.7060944267487126,0.7103277907839448,0.7118322212000199,0.7089224773420559,0.7060394808403908,0.7086432793830248,0.002296140094785146,15,0.704465164765159,0.7002808826084439,0.7171193606301036,0.7142815775757225,0.7008889789772398,0.7074071929113337,0.006978686228052877,15
20.915020751953126,0.31951198198387437,3.2954580783843994,0.10634778908734646,gbdt,100,31,"{'boosting_type': 'gbdt', 'n_estimators': 100, 'num_leaves': 31}",0.6840731070496083,0.7258485639686684,0.6723237597911227,0.6840731070496083,0.6906005221932114,0.6913838120104439,0.018213242847619094,15,0.706940049152613,0.7200427992798075,0.7162111598346528,0.7135610823205091,0.7125355749913873,0.7138581331157939,0.004323982312382714,8,0.7105750854230614,0.7153964209185151,0.729759078010077,0.7200150576243702,0.7136010887820698,0.7178693461516187,0.006685946771366616,10
21.24033393859863,0.29214416569397306,3.2267372608184814,0.07079611985082966,gbdt,100,41,"{'boosting_type': 'gbdt', 'n_estimators': 100, 'num_leaves': 41}",0.6527415143603134,0.6762402088772846,0.6370757180156658,0.6788511749347258,0.6775456919060052,0.664490861618799,0.016759066878204925,22,0.7114330100339684,0.7239301548517789,0.716949367653887,0.718367403268038,0.7165100085384508,0.7174379888692246,0.004004290180993706,4,0.7278623964788324,0.7359269126078647,0.7395899693056118,0.7265014188915272,0.7238228991718306,0.7307407192911334,0.005988630431579468,5
30.289982318878174,0.7682538549562693,4.5841938018798825,0.3349353003069475,gbdt,200,21,"{'boosting_type': 'gbdt', 'n_estimators': 200, 'num_leaves': 21}",0.664490861618799,0.6997389033942559,0.6579634464751958,0.6801566579634465,0.6762402088772846,0.6757180156657964,0.014410072821458644,20,0.7144252343383701,0.7215183403397485,0.717343485444777,0.7196626494196353,0.7124212586770926,0.7170741936439248,0.0033223440652307623,5,0.7283112295129438,0.7277320901140905,0.7379249435339086,0.7266172467712978,0.7193345688307176,0.7279840157525916,0.005927454260105279,6
33.00465865135193,0.88503168802789,5.3524047374725345,0.31958110618929814,gbdt,200,31,"{'boosting_type': 'gbdt', 'n_estimators': 200, 'num_leaves': 31}",0.6671018276762402,0.6775456919060052,0.6501305483028721,0.6775456919060052,0.674934725848564,0.6694516971279374,0.010391513703463385,21,0.7169364065592204,0.7225692131392889,0.7227762855839818,0.7244426500652756,0.7230924016321545,0.7219633913959843,0.0025969128270786454,2,0.7310766201424683,0.7353767301789541,0.7470319105808768,0.7341750159263335,0.7345369780506168,0.73643945097585,0.00549247849059918,2
33.22885460853577,0.5404942624301905,5.589771366119384,0.25801764171651853,gbdt,200,41,"{'boosting_type': 'gbdt', 'n_estimators': 200, 'num_leaves': 41}",0.6553524804177546,0.6527415143603134,0.6475195822454308,0.6566579634464752,0.6566579634464752,0.6537859007832898,0.0034441007723950167,24,0.7186366218744148,0.7272140639560294,0.7261703097823653,0.7274053235856377,0.7231370194430573,0.7245126677283009,0.003311588735010408,1,0.7385330399027046,0.7486390224126948,0.7519690739561012,0.7449759657149476,0.7432240690334163,0.7454682342039729,0.004597615488963659,1
16.392153167724608,0.3202091209532714,2.124670934677124,0.030658329188258726,dart,50,21,"{'boosting_type': 'dart', 'n_estimators': 50, 'num_leaves': 21}",0.6723237597911227,0.7715404699738904,0.7271540469973891,0.716710182767624,0.7193211488250653,0.7214099216710184,0.03156570498111211,2,0.6754729562486583,0.6942877643895267,0.6926354189030491,0.6900294758600158,0.6879120736808938,0.6880675378164287,0.006664137019805521,26,0.6654022123125036,0.6603492210575086,0.6719175305496032,0.6738721260207332,0.666111658076099,0.6675305496032895,0.004849242121266549,27
15.628672552108764,0.2248931660877148,2.1272682666778566,0.09232196749812333,dart,50,31,"{'boosting_type': 'dart', 'n_estimators': 50, 'num_leaves': 31}",0.6827676240208878,0.7402088772845953,0.7154046997389034,0.6932114882506527,0.7232375979112271,0.7109660574412532,0.0206679033181862,4,0.6882858587964948,0.7055087532558595,0.7008994231027549,0.6992228650196155,0.6998973659531975,0.6987628532255844,0.005680461958422664,23,0.6802860948630335,0.690493426767823,0.691405571321017,0.6927520704233509,0.6822406903341635,0.6874355707418774,0.005127930278962632,25
16.18031358718872,0.48249068582869675,2.1845888614654543,0.14917434361148296,dart,50,41,"{'boosting_type': 'dart', 'n_estimators': 50, 'num_leaves': 41}",0.6801566579634465,0.716710182767624,0.6788511749347258,0.6879895561357703,0.7140992167101827,0.6955613577023498,0.016521453806325182,10,0.6940931065428317,0.7113333566583357,0.707219408244324,0.7006522766386112,0.7022668775020482,0.7031130051172302,0.00587480064309689,20,0.6908988243470203,0.7025105692940291,0.7093154572305554,0.6971390513696647,0.6894220188799444,0.6978571842242427,0.007389621292844723,20
34.17248873710632,0.8467209520020005,2.649987316131592,0.08902661907542235,dart,100,21,"{'boosting_type': 'dart', 'n_estimators': 100, 'num_leaves': 21}",0.6710182767624021,0.7767624020887729,0.7245430809399478,0.7219321148825065,0.7049608355091384,0.7198433420365535,0.03426837000662251,3,0.6845008498882647,0.7020884038487507,0.6951797501143365,0.6936155087641007,0.6932699286587765,0.6937308882548457,0.005610110017012209,25,0.6777234030231076,0.672033358429374,0.6789975097005849,0.6796924769792089,0.6778537093878496,0.677260091504025,0.002713702248920661,26
36.34972538948059,1.6604612211222824,2.8428502559661863,0.0803993684837113,dart,100,31,"{'boosting_type': 'dart', 'n_estimators': 100, 'num_leaves': 31}",0.6762402088772846,0.7362924281984334,0.7023498694516971,0.7010443864229765,0.7245430809399478,0.708093994778068,0.020799421688411934,5,0.6923203797499269,0.7107785485367556,0.7056997528826907,0.7047580234306112,0.7059115497295974,0.7038936508659164,0.006155054516602796,19,0.6905658191926797,0.6954161116580762,0.7019603868651184,0.6977181907685179,0.6906961255574217,0.6952713268083628,0.004331879470690782,21
37.43601155281067,1.2190989089983337,3.063814306259155,0.12255981159854433,dart,100,41,"{'boosting_type': 'dart', 'n_estimators': 100, 'num_leaves': 41}",0.6788511749347258,0.7088772845953003,0.7140992167101827,0.6945169712793734,0.6997389033942559,0.6992167101827677,0.012263204768477693,7,0.6991168738146433,0.7175627800220443,0.7135460869518548,0.7078437892040219,0.7091014774764786,0.7094342014938085,0.006197882830003659,14,0.6984276365321133,0.7141367927260092,0.7077517808536514,0.7039728962761337,0.7029738808131117,0.7054525974402039,0.005260895732539281,18
95.93583397865295,1.2501659544421893,4.059835910797119,0.2719293187529804,dart,200,21,"{'boosting_type': 'dart', 'n_estimators': 200, 'num_leaves': 21}",0.6919060052219321,0.762402088772846,0.7297650130548303,0.7114882506527415,0.7193211488250653,0.7229765013054831,0.023285953150395108,1,0.6909637226192876,0.7120694627260558,0.7062983177780596,0.7000103566394464,0.7005800480885995,0.7019843815702898,0.007037652423824084,21,0.6825592170035327,0.6925928070886662,0.6932732958823189,0.6882492615972665,0.6868738055249899,0.6887096774193548,0.003932324533212788,23
101.90151381492615,0.45885253802023634,4.367614030838013,0.03904310566261809,dart,200,31,"{'boosting_type': 'dart', 'n_estimators': 200, 'num_leaves': 31}",0.6814621409921671,0.7428198433420365,0.6997389033942559,0.6984334203655352,0.7154046997389034,0.7075718015665796,0.02064149908726097,6,0.700849622909135,0.7169932601070598,0.7151452154437432,0.7131421287927178,0.7072341033584992,0.710672866122231,0.0059053830236795776,11,0.7003967104882145,0.703857068396363,0.7179301557884983,0.7107488272427174,0.6973127931893207,0.7060491110210227,0.007434036443808283,17
108.93307046890259,1.4371909785346928,4.694773101806641,0.16619711508292676,dart,200,41,"{'boosting_type': 'dart', 'n_estimators': 200, 'num_leaves': 41}",0.6801566579634465,0.716710182767624,0.6984334203655352,0.6827676240208878,0.6866840731070496,0.6929503916449086,0.013425545829955537,14,0.7079351311593285,0.7225981002901884,0.7172080522845662,0.7161529924113744,0.7126887584368877,0.715316606916469,0.00487214581089268,7,0.710039381479122,0.7191029130711762,0.7195517461052875,0.7192332194359182,0.7134418254473852,0.7162738171077778,0.00385733143494361,11
10.060119771957398,0.7075891755404634,2.0601566791534425,0.16343866585487674,goss,50,21,"{'boosting_type': 'goss', 'n_estimators': 50, 'num_leaves': 21}",0.6684073107049608,0.7284595300261096,0.6814621409921671,0.6879895561357703,0.706266318537859,0.6945169712793734,0.02090404062793534,12,0.6946709219776652,0.7044351808319333,0.7030566440620943,0.6975778603708104,0.6967072239566021,0.6992895662398211,0.0037841386951239825,22,0.6973562286442346,0.6937076504314589,0.7031910580876817,0.6941275264956275,0.6851943012683153,0.6947153529854636,0.005845053146806603,22
9.576256465911865,0.3118843418549636,2.0832197666168213,0.11834591012394424,goss,50,31,"{'boosting_type': 'goss', 'n_estimators': 50, 'num_leaves': 31}",0.6684073107049608,0.7297650130548303,0.674934725848564,0.6892950391644909,0.7049608355091384,0.6934725848563967,0.02208389603529035,13,0.6957977367692983,0.7143481231716173,0.7070644378677959,0.7078580140576419,0.7058433287707883,0.7061823281274284,0.005970274832428055,16,0.7002374471535299,0.7063328893264609,0.7145711472751491,0.7078965657033648,0.7019314298951758,0.7061938958707362,0.005034771938150441,16
10.128741121292114,0.3084622516226133,2.1875378608703615,0.08246426431726389,goss,50,41,"{'boosting_type': 'goss', 'n_estimators': 50, 'num_leaves': 41}",0.6631853785900783,0.7193211488250653,0.6801566579634465,0.6840731070496083,0.6919060052219321,0.6877284595300261,0.01837719514858253,17,0.7001815709073178,0.71833493008938,0.7112202852664143,0.7109588109567634,0.7098812128294814,0.7101153620098714,0.0058004929523341265,12,0.7090403660161001,0.7139340939364105,0.7193924827706029,0.7149475878844038,0.7117333642207679,0.7138095789656571,0.0034506649503388185,13
14.331273698806763,0.2084047649586716,2.8363905906677247,0.0524437617035334,goss,100,21,"{'boosting_type': 'goss', 'n_estimators': 100, 'num_leaves': 21}",0.664490861618799,0.7088772845953003,0.6710182767624021,0.685378590078329,0.6997389033942559,0.6859007832898172,0.01673056850506611,18,0.7041689831370579,0.7170745165399439,0.7119285283073551,0.7095833968235932,0.7106536927339978,0.7106818235083896,0.004148378460946774,10,0.7152226790988591,0.7169311403254763,0.723359587652748,0.7112266172467713,0.7123269821045926,0.7158134012856895,0.004283384840881157,12
15.167522287368774,0.21659831677562216,3.0223520278930662,0.1424159924725208,goss,100,31,"{'boosting_type': 'goss', 'n_estimators': 100, 'num_leaves': 31}",0.6736292428198434,0.6984334203655352,0.6553524804177546,0.6657963446475196,0.6866840731070496,0.6759791122715406,0.015188553078066807,19,0.7083180485658808,0.7195003464905966,0.7167705563463339,0.7158819526644138,0.7178152036011498,0.715657221533675,0.003862123104600871,6,0.7181038976081543,0.7258209300978745,0.7378525511090519,0.7289193258817397,0.72501013493948,0.7271413679272601,0.006416418931459976,7
15.978035402297973,0.23529263235379863,3.258282709121704,0.06632161530654929,goss,100,41,"{'boosting_type': 'goss', 'n_estimators': 100, 'num_leaves': 41}",0.6579634464751958,0.6866840731070496,0.6514360313315927,0.664490861618799,0.6566579634464752,0.6634464751958224,0.012340785689917992,23,0.713615162070123,0.7229029379790639,0.7191630519729081,0.7191364971515727,0.7176837800673137,0.7185002858481961,0.002991938687919738,3,0.7312503619621242,0.7351161174494701,0.741385301442057,0.7347541553251867,0.7355070365436961,0.7356025945445068,0.003266412953639587,4
24.20580554008484,0.09957328344805302,4.032537460327148,0.32166042177000537,goss,200,21,"{'boosting_type': 'goss', 'n_estimators': 200, 'num_leaves': 21}",0.5091383812010444,0.6866840731070496,0.6488250652741514,0.6618798955613577,0.6657963446475196,0.6344647519582246,0.06383264698595884,26,0.6566766133602123,0.7208087043897651,0.7181259402820112,0.7184203560901725,0.7110597681263611,0.7050182764497045,0.024389260818227083,17,0.6986303353217119,0.7323217698500029,0.7419354838709677,0.7338564892569641,0.7273122140499219,0.7268112584699137,0.014853676935175206,8
25.241096878051756,1.3414649379544215,4.208317136764526,0.4556659747903053,goss,200,31,"{'boosting_type': 'goss', 'n_estimators': 200, 'num_leaves': 31}",0.5718015665796344,0.6697127937336814,0.6488250652741514,0.660574412532637,0.6697127937336814,0.6441253263707571,0.03696707503642255,25,0.6770994538204143,0.7212231972188582,0.721922081185463,0.7255454579020367,0.7227633106342933,0.7137107001522132,0.018364416659150926,9,0.7123848960444779,0.7388081311171599,0.7474662651300168,0.743513638732843,0.7390253083917299,0.7362396478832455,0.0123479073009652,3
23.83257713317871,1.13036726424092,3.8481945037841796,0.1405344732067151,goss,200,41,"{'boosting_type': 'goss', 'n_estimators': 200, 'num_leaves': 41}",0.6527415143603134,0.6671018276762402,0.618798955613577,0.5509138381201044,0.33159268929503916,0.5642297650130548,0.12303829527389798,27,0.7195454606039478,0.7270696822948024,0.7248019220520083,0.6332886835348999,0.5837820586865372,0.6776975614344392,0.05865141748505153,27,0.7415590432617131,0.7462066369375109,0.7606416864539295,0.6696733653790468,0.6862512306712225,0.7208663925406845,0.03597588983488701,9
